question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
285,1,1,1,1,1,2-75-1804-1|3-25-2368-3|3-25-2368-4|2-75-1804-2|12-70-1427-2|8-48-828-1|10-57-565-4|12-70-1144-3|8-47-817-1|2-75-1804-3|8-48-828-2|2-21-564-7|8-48-1280-1|8-46-827-3|7-41-484-1,2-75-1804-1
286,0,1,1,1,1,2-21-564-4|2-21-564-1|2-21-564-5|2-21-564-6|2-21-564-7|2-21-564-2|8-45-563-4|2-21-564-3|8-45-563-1|8-45-563-3|8-45-563-2|10-57-565-4|8-45-563-5|10-57-565-9|8-45-563-6,2-21-564-1
287,0,1,1,1,1,2-21-604-2|2-21-605-2|2-21-598-2|10-58-593-2|2-22-707-2|10-55-1269-5|10-89-1269-5|10-58-559-6|10-59-1269-5|10-62-1269-5|11-67-1645-2|8-47-817-1|10-57-1645-2|10-57-1290-2|2-22-712-1,2-21-598-2
288,1,1,1,1,1,2-22-1374-2|12-71-770-2|12-70-768-2|12-71-764-3|12-71-767-2|12-71-771-2|11-67-1117-2|11-67-1120-2|10-62-1211-1|12-71-766-2|8-47-699-2|12-71-769-2|12-95-1118-2|8-48-694-2|2-22-712-2,2-22-1374-2
289,1,1,1,1,1,2-21-671-1|5-32-671-1|5-32-673-1|2-21-673-1|2-22-700-1|2-21-605-2|2-22-708-1|10-57-565-3|11-68-1216-2|2-21-672-1|5-32-706-1|2-21-1622-1|2-21-556-1|10-58-559-2|9-50-579-4,2-21-671-1
290,1,1,1,1,1,2-21-594-2|10-58-560-1|10-58-560-5|10-58-559-2|3-24-803-2|3-25-1861-1|3-24-803-1|3-25-666-1|2-21-594-1|6-38-589-4|2-21-600-1|6-37-375-10|3-24-803-3|2-22-707-2|2-21-564-3,2-21-594-2
291,1,1,1,1,1,2-23-751-2|2-23-752-1|2-23-751-3|2-23-754-3|2-23-753-1|2-23-756-1|2-23-757-1|2-23-759-1|2-75-669-1|2-23-751-1|2-23-740-1|11-66-735-1|5-32-671-1|2-23-760-1|10-57-1645-2,2-23-751-2
292,0,1,1,1,1,2-21-557-1|2-21-557-3|2-21-557-2|10-58-560-5|10-58-560-3|10-58-559-1|2-21-556-5|2-21-556-6|2-21-561-2|10-58-560-1|10-58-560-4|10-58-560-2|2-21-672-1|10-58-595-1|2-21-556-1,2-21-557-2
293,1,1,1,1,1,2-23-759-1|2-23-1157-1|2-22-708-1|10-88-932-2|2-22-711-1|2-21-600-1|2-23-755-1|10-57-1290-1|10-88-927-3|10-55-931-1|2-23-752-1|10-57-859-2|2-22-708-2|10-65-413-1|5-28-933-2,2-23-759-1
294,0,0,1,1,1,8-46-827-1|2-22-712-2|8-47-693-1|8-47-693-2|2-22-712-1|2-75-2283-2|2-21-557-3|8-46-827-3|8-46-826-1|8-47-1204-1|2-21-605-1|10-58-593-1|2-22-700-1|8-47-1344-1|8-44-1269-5,2-22-712-1
295,0,0,0,1,1,2-21-557-1|2-21-557-3|2-21-557-2|2-21-556-5|2-21-556-6|10-58-595-1|10-58-559-1|2-21-556-1|2-21-556-3|2-21-556-4|2-21-556-2|2-22-712-1|2-21-672-1|10-58-559-4|10-58-559-5,2-21-556-1
296,1,1,1,1,1,2-75-669-2|11-67-1120-2|12-71-1148-2|2-22-711-2|5-31-2063-1|12-71-764-3|12-71-765-2|11-67-1117-2|12-71-770-2|12-95-1118-2|5-31-1122-2|2-75-2283-2|11-67-1115-2|2-75-669-1|12-71-771-2,2-75-669-2
297,1,1,1,1,1,2-21-670-1|5-32-671-1|10-57-566-2|2-21-672-1|2-21-605-2|2-21-671-1|12-70-1427-2|2-22-707-2|2-22-708-1|2-21-673-1|3-25-666-1|5-32-673-1|10-89-1224-2|10-65-390-4|10-57-1645-2,2-21-670-1
298,1,1,1,1,1,2-21-564-3|2-21-564-5|10-65-587-1|10-64-586-2|10-57-566-1|2-21-564-4|10-65-408-5|10-65-415-4|12-70-1159-2|8-45-563-3|10-65-426-1|12-70-1429-1|10-64-568-3|10-65-413-3|10-65-390-3,2-21-564-3
299,0,0,1,1,1,2-21-561-2|2-21-598-1|10-58-560-5|2-21-561-1|2-21-599-1|10-58-593-3|2-21-556-6|2-21-598-3|2-21-673-1|2-21-594-1|10-58-559-5|2-21-557-1|10-58-559-1|3-25-806-2|2-21-594-2,2-21-599-1
300,1,1,1,1,1,2-22-708-2|10-58-593-3|9-50-581-4|11-67-1269-5|2-21-598-3|2-22-710-2|2-22-707-1|2-22-1374-1|2-22-708-1|10-57-859-2|10-57-1290-3|10-59-1270-4|7-43-1270-4|7-41-569-2|10-57-412-2,2-22-708-2
301,0,1,1,1,1,2-21-556-5|2-21-557-3|2-21-556-4|2-21-557-2|2-21-557-1|2-21-556-6|2-21-556-3|10-58-595-1|10-58-593-1|2-21-556-2|10-58-560-5|10-58-559-1|2-21-598-1|2-21-604-1|2-21-556-1,2-21-556-4
302,0,1,1,1,1,10-62-1276-2|2-22-710-1|8-44-1270-2|10-62-1269-5|10-89-1269-5|7-43-1270-2|10-55-1269-5|10-59-1269-5|8-44-1269-4|10-57-1270-2|10-57-1287-1|10-59-1270-2|11-67-1269-4|2-22-709-1|11-67-1269-5,2-22-710-1
303,1,1,1,1,1,2-23-755-3|2-23-755-2|2-23-755-1|5-31-1131-1|3-26-866-1|9-50-581-1|2-23-754-2|9-50-581-2|12-70-1720-4|6-34-845-1|2-22-711-2|2-21-2033-1|10-65-408-10|3-26-765-2|12-71-764-3,2-23-755-3
304,1,1,1,1,1,2-21-564-5|2-21-564-4|2-21-564-1|2-21-564-7|2-21-564-6|2-21-564-3|10-65-587-3|2-21-564-2|8-45-563-4|8-45-563-5|8-45-563-2|10-65-587-1|10-64-568-4|10-57-566-3|10-57-565-6,2-21-564-5
305,1,1,1,1,1,2-21-1622-1|2-21-561-2|10-58-559-1|10-56-1174-2|10-56-1174-1|10-58-559-2|8-47-1893-1|2-21-557-1|8-47-693-1|2-22-703-1|2-21-673-1|8-44-688-1|10-56-1217-1|2-21-672-1|2-22-712-1,2-21-1622-1
306,1,1,1,1,1,2-21-558-1|2-21-596-1|7-41-569-4|7-41-569-3|10-58-559-6|2-21-557-1|10-58-560-4|2-21-2274-1|10-58-559-3|7-41-571-1|7-41-2284-1|2-21-2274-2|2-21-605-2|8-46-827-1|12-95-1118-1,2-21-558-1
307,1,1,1,1,1,2-22-1374-1|12-70-623-2|12-70-625-3|8-48-696-1|5-32-671-2|2-22-707-2|5-30-668-2|12-70-1144-4|2-22-710-1|2-22-709-1|12-70-622-3|5-28-525-3|2-22-708-1|2-21-605-2|10-62-1276-2,2-22-1374-1
308,0,0,0,1,1,5-32-472-2|5-31-460-4|5-32-473-4|5-32-470-1|5-31-480-2|5-31-483-2|5-32-671-2|7-40-479-4|5-32-473-1|5-32-470-2|5-32-473-2|5-31-480-1|5-32-467-3|5-31-483-3|10-60-2031-1,5-32-473-1
309,0,0,1,1,1,6-37-387-1|6-37-387-2|6-37-375-1|5-30-1338-2|5-30-1338-1|6-37-380-2|6-35-1274-3|6-37-375-10|6-37-380-1|10-59-1269-8|10-59-1274-3|10-59-1269-7|10-59-1274-4|10-55-1269-8|2-75-669-2,5-30-1338-2
310,1,1,1,1,1,5-32-522-1|5-31-469-1|5-32-472-1|5-31-469-2|5-28-525-2|10-88-934-1|10-60-524-1|12-92-882-1|5-31-469-4|10-88-934-2|10-62-519-1|5-28-514-2|5-28-514-3|5-31-469-3|7-43-877-1,5-32-522-1
311,1,1,1,1,1,5-28-419-8|5-28-419-10|5-28-419-1|5-28-419-2|5-28-419-5|5-28-419-7|10-55-931-4|10-60-524-2|5-28-419-3|5-28-419-9|10-88-932-4|10-88-927-4|10-57-412-4|10-62-519-2|10-88-932-5,5-28-419-8
312,0,1,1,1,1,2-21-673-1|5-32-673-1|5-30-668-1|2-21-670-2|5-30-668-2|5-32-671-1|2-21-671-1|2-75-669-1|6-37-375-10|5-32-706-1|2-21-2274-2|2-21-672-1|7-43-880-1|3-25-666-1|2-22-707-2,5-32-673-1
313,1,1,1,1,1,5-28-419-1|5-28-1334-1|5-28-419-7|10-89-514-1|5-28-514-1|5-28-419-2|10-62-521-1|5-28-419-3|5-31-469-1|5-28-419-8|5-28-419-10|5-28-419-6|5-28-419-5|5-28-419-9|5-32-472-1,5-28-419-1
314,1,1,1,1,1,5-31-469-4|5-32-470-3|5-28-419-10|5-32-522-2|5-31-453-4|8-47-1782-3|5-31-480-2|10-55-818-3|5-28-514-3|5-32-522-1|5-28-525-2|8-44-927-4|10-60-524-2|10-88-934-2|5-28-525-3,5-31-469-4
315,0,0,1,1,1,5-29-487-2|5-29-487-1|5-28-525-2|5-29-486-1|10-60-524-1|5-32-472-1|5-32-470-1|5-29-487-4|5-29-486-3|5-29-487-5|5-32-522-1|5-28-514-2|10-65-398-5|6-86-691-3|9-54-485-10,5-29-486-1
316,1,1,1,1,1,5-31-460-3|5-31-457-3|5-31-453-4|5-31-460-1|5-31-457-1|10-65-393-3|5-32-470-3|10-65-398-4|5-32-473-3|10-65-402-3|10-57-566-2|10-65-408-7|5-32-462-3|10-65-404-4|10-65-397-4,5-31-460-3
317,0,1,1,1,1,10-89-514-1|5-28-514-1|10-89-514-2|5-28-514-2|10-89-514-3|5-28-514-3|5-28-1334-1|10-62-521-1|5-31-469-1|1-87-657-1|1-87-663-1|1-87-662-1|8-48-1505-1|1-87-659-1|10-65-1176-1,5-28-514-1
318,1,1,1,1,1,5-28-1700-4|10-60-2087-6|1-16-1602-5|2-23-752-1|12-70-622-3|10-60-1141-11|1-16-620-1|1-16-1607-1|10-60-2087-2|1-16-1600-6|5-28-1700-1|2-21-605-2|9-50-579-4|8-47-1320-3|10-55-818-3,5-28-1700-4
319,0,0,0,0,0,7-39-570-1|7-41-572-2|8-47-699-1|7-41-575-1|8-48-695-1|8-48-697-1|5-29-698-1|1-16-783-1|12-71-769-1|7-41-2284-1|3-90-1790-3|12-71-767-1|12-70-1435-1|6-35-1790-3|12-71-1148-1,5-31-1132-1
320,0,0,1,1,1,5-28-419-10|5-32-470-3|5-32-522-2|5-32-472-2|10-62-519-2|2-22-707-2|5-32-671-1|10-55-818-3|5-31-453-4|5-32-462-3|12-70-622-3|10-62-521-1|8-44-927-4|5-28-525-3|5-32-463-3,5-32-472-2
321,0,0,0,1,1,5-31-453-3|5-31-453-4|5-31-453-2|5-31-460-2|6-38-846-2|5-31-460-3|5-31-453-1|10-65-393-4|10-65-587-1|9-49-722-3|5-30-1362-1|3-26-866-1|5-31-457-3|2-21-670-2|5-31-457-2,5-31-453-1
322,1,1,1,1,1,5-32-902-1|5-30-1340-1|5-30-1336-2|5-30-1337-1|5-28-1334-1|3-24-799-4|4-27-653-1|5-28-859-5|10-58-559-7|5-28-419-7|5-30-1338-2|6-35-1790-2|5-30-1338-1|5-30-1340-2|10-57-565-14,5-32-902-1
323,0,1,1,1,1,5-31-460-4|5-31-457-1|5-31-457-4|5-31-457-3|5-31-460-3|5-31-457-2|5-31-460-1|5-31-460-2|5-32-473-1|5-31-453-2|5-32-473-2|5-31-453-3|5-31-453-4|10-65-402-4|10-65-475-2,5-31-457-4
324,1,1,1,1,1,5-28-419-7|5-28-419-6|5-28-419-1|5-28-419-2|5-28-419-3|5-28-419-9|5-28-859-1|5-28-419-5|10-57-859-1|10-60-1528-1|10-60-524-2|10-62-521-1|5-28-419-10|5-28-419-8|10-88-927-3,5-28-419-7
325,0,1,1,1,1,5-31-460-3|5-31-453-3|5-31-457-3|5-31-453-2|5-32-522-1|5-32-470-2|5-31-469-4|5-32-704-2|5-31-453-4|9-50-580-1|5-31-480-2|5-31-744-1|5-31-453-1|9-50-581-6|5-31-460-1,5-31-453-3
326,1,1,1,1,1,5-32-423-1|8-48-695-1|12-71-771-2|3-26-765-1|1-16-783-1|6-38-850-3|12-71-765-1|3-26-765-2|2-75-2283-2|6-38-846-2|7-41-572-2|10-94-2094-2|6-86-691-4|8-48-697-1|11-66-735-1,5-32-423-1
327,1,1,1,1,1,5-28-1511-1|10-94-2091-1|10-94-2089-1|10-89-514-1|10-62-521-1|8-47-1265-3|5-28-514-1|8-48-1581-1|8-44-688-3|10-58-2033-1|8-47-1265-2|10-88-936-2|10-60-1141-12|10-60-1528-3|10-59-2033-1,5-28-1511-1
328,1,1,1,1,1,5-28-525-3|5-28-525-2|10-60-524-2|10-89-1269-5|10-55-1269-5|5-32-472-2|10-62-1269-5|10-59-1269-5|10-62-521-1|8-44-1269-4|2-22-1374-1|11-67-1269-4|5-31-469-4|12-70-623-2|5-28-525-1,5-28-525-3
329,1,1,1,1,1,5-32-463-1|5-32-461-1|5-32-467-1|5-32-462-1|9-50-580-3|5-32-468-1|5-32-474-2|5-31-460-1|5-31-453-1|5-32-471-1|5-31-457-1|9-50-579-4|5-32-461-2|5-32-463-2|5-32-462-2,5-32-463-1
330,0,0,0,1,1,9-54-485-4|9-54-485-11|9-54-485-1|5-29-486-1|9-54-485-8|5-29-487-1|5-29-486-6|9-54-485-5|9-54-485-6|9-54-485-3|9-54-485-9|5-29-486-5|9-54-485-12|5-29-487-5|5-29-487-6,5-29-486-6
331,1,1,1,1,1,5-32-474-4|6-37-2327-2|10-57-566-2|10-64-568-5|9-50-580-3|4-91-630-1|10-62-743-1|9-52-585-5|8-45-563-6|10-65-587-2|10-57-565-13|11-68-931-6|8-44-927-4|9-50-579-4|3-26-1156-2,5-32-474-4
332,1,1,1,1,1,5-30-1340-2|5-30-1340-1|5-30-1338-2|5-30-1337-1|2-22-709-2|2-22-707-3|5-31-2063-1|11-66-734-2|6-36-1608-2|5-30-1335-2|10-62-1211-1|9-54-485-6|5-30-1362-1|5-32-704-2|2-22-712-2,5-30-1340-2
333,1,1,1,1,1,5-28-1334-1|5-30-1335-2|5-30-1336-2|5-28-514-1|5-30-1340-2|5-32-522-1|10-89-514-1|5-30-1337-1|5-30-1333-1|5-28-419-7|5-31-591-3|5-32-472-1|5-28-525-2|5-28-514-3|5-30-1338-2,5-28-1334-1
334,0,1,1,1,1,5-31-460-3|5-31-457-3|5-31-457-2|5-31-457-1|5-31-453-3|5-31-460-2|5-31-457-4|10-65-587-1|5-31-460-4|5-31-460-1|10-64-568-3|5-31-453-4|5-31-453-2|10-65-393-4|10-65-398-4,5-31-457-2
335,0,0,0,0,0,10-65-390-4|10-57-566-2|10-64-568-5|6-37-2327-2|10-65-397-4|10-65-408-7|10-65-393-3|10-65-408-8|10-65-395-4|10-65-398-4|10-64-568-2|10-65-402-3|10-65-400-3|1-16-1600-6|10-65-404-4,5-32-467-3
336,0,1,1,1,1,5-31-460-3|5-31-460-4|5-31-460-2|5-31-457-3|5-31-460-1|5-31-457-1|5-31-453-3|5-31-457-2|5-31-453-2|5-31-457-4|5-31-453-4|10-65-393-4|5-31-453-1|12-92-883-1|10-65-587-1,5-31-460-4
337,0,1,1,1,1,10-89-514-3|5-28-514-3|10-89-514-1|5-28-514-1|5-28-419-10|10-89-514-2|5-28-514-2|10-62-521-1|10-62-519-2|1-16-781-1|8-48-1505-1|8-47-1782-3|10-55-818-3|2-23-752-1|10-89-1269-5,5-28-514-3
338,0,0,1,1,1,2-21-673-1|5-32-706-1|5-32-673-1|5-32-705-1|5-32-671-1|2-21-671-1|5-32-704-1|2-21-672-1|10-58-560-1|10-58-559-2|5-30-668-2|2-22-700-1|2-21-557-1|10-58-559-1|2-22-707-2,5-32-705-1
339,0,1,1,1,1,8-48-687-2|8-47-1314-1|5-29-698-1|8-48-1308-1|2-22-712-2|12-70-1431-2|8-48-1581-2|8-44-1327-3|8-48-1581-1|2-22-709-2|8-47-699-1|7-41-2284-2|2-21-2274-2|5-30-1340-2|12-70-1429-2,5-29-698-1
340,1,1,1,1,1,5-32-741-1|10-65-587-2|10-65-475-3|10-65-420-6|10-64-586-3|10-65-424-5|10-65-395-3|10-65-415-5|10-65-390-3|10-65-427-3|10-65-415-4|10-65-408-6|10-65-475-1|10-65-408-5|10-65-390-1,5-32-741-1
341,1,1,1,1,1,5-28-525-1|5-28-525-2|5-30-1333-1|10-62-521-1|10-60-1528-1|10-58-2033-1|5-28-514-1|10-59-2033-1|10-89-514-1|3-90-2033-1|2-21-2033-1|1-16-1421-1|5-32-704-1|5-28-525-3|12-95-984-1,5-28-525-1
342,1,1,1,1,1,5-28-859-1|10-57-859-1|10-88-927-1|10-57-859-2|8-44-927-1|10-57-859-4|10-88-932-1|5-28-859-4|5-28-859-2|10-57-859-3|10-57-859-5|5-28-859-3|10-88-932-4|10-88-929-1|5-28-859-5,5-28-859-1
343,1,1,1,1,1,5-32-473-3|10-65-408-9|10-65-390-5|5-32-473-2|10-65-413-6|10-65-398-4|10-65-395-4|10-65-478-1|8-45-1112-2|10-64-568-3|10-65-478-3|10-65-400-4|10-65-413-7|10-65-478-2|2-22-708-2,5-32-473-3
344,1,1,1,1,1,5-32-704-1|2-22-707-1|2-22-1374-1|5-32-706-1|5-32-705-1|5-32-704-2|2-22-712-2|2-22-700-1|5-32-705-2|5-32-706-2|2-22-707-3|2-22-703-1|7-43-701-2|8-48-1504-2|10-58-560-1,5-32-704-1
345,1,1,1,1,1,5-33-1134-1|5-29-486-2|11-66-739-1|11-66-750-1|9-54-485-2|11-66-746-1|11-66-745-1|11-66-728-1|11-66-738-1|11-66-721-1|11-66-747-1|5-29-486-1|7-41-569-6|2-23-740-1|11-66-735-1,5-33-1134-1
346,0,1,1,1,1,5-29-486-5|5-29-487-4|9-54-485-9|9-54-485-6|5-29-487-1|5-29-486-3|5-29-486-1|9-54-485-8|9-50-1561-1|5-29-487-5|9-54-485-3|5-29-486-6|5-29-486-4|9-54-485-5|5-29-487-2,5-29-487-4
347,1,1,1,1,1,5-28-419-5|5-28-419-9|5-28-419-2|5-32-522-1|5-28-419-10|5-28-419-1|5-28-419-8|5-28-419-6|5-29-487-4|5-28-419-7|5-28-419-4|10-60-524-2|5-28-419-3|6-38-588-10|10-88-934-1,5-28-419-5
348,1,1,1,1,1,5-28-514-2|10-89-514-2|10-62-519-1|5-28-514-1|10-89-514-1|5-31-469-1|5-28-514-3|10-89-514-3|10-60-524-1|5-32-472-1|5-32-522-1|5-28-525-2|5-28-419-3|5-28-1334-1|10-60-2087-9,5-28-514-2
349,1,1,1,1,1,5-32-474-1|5-32-474-3|7-41-572-2|5-32-474-2|10-57-565-6|10-57-565-8|10-57-565-3|8-45-563-4|10-57-565-2|10-57-565-9|10-64-568-1|10-57-565-5|5-32-468-2|10-64-568-2|10-64-568-4,5-32-474-1
350,0,1,1,1,1,7-41-575-2|7-40-1530-1|5-31-483-3|12-95-988-2|7-40-1899-1|7-39-1899-1|7-41-575-3|7-41-484-1|4-91-633-1|7-39-1898-1|12-95-988-1|7-40-1898-1|10-89-514-1|5-28-514-1|5-31-483-1,5-31-483-3
351,1,1,1,1,1,10-58-560-3|10-58-560-5|10-58-560-4|10-58-560-1|2-21-557-3|2-21-557-1|10-58-560-6|2-21-557-2|10-58-560-2|10-58-559-4|10-58-559-5|2-21-604-1|2-21-561-2|2-21-561-3|2-21-604-2,10-58-560-3
352,0,0,0,0,1,10-59-1270-1|10-89-1269-2|10-62-1269-2|10-59-1269-2|11-67-1269-2|10-55-1269-2|8-44-1269-2|8-44-1270-1|10-57-1270-1|7-43-1270-1|10-62-1269-3|11-67-1269-3|8-44-1269-3|10-59-1269-3|10-89-1269-3,10-62-1269-3
353,1,1,1,1,1,10-57-1285-3|11-67-1645-3|10-57-1645-3|10-57-1290-3|10-57-414-1|10-59-435-1|10-57-433-2|10-57-428-1|10-57-1645-1|10-57-565-10|10-57-1287-3|10-57-1645-2|10-60-1141-3|3-26-1156-4|10-57-411-1,10-57-1285-3
354,1,1,1,1,1,10-65-420-4|10-65-424-3|10-65-420-1|10-65-415-3|10-65-424-1|10-65-420-3|10-65-424-4|10-65-420-2|10-65-420-6|10-65-424-5|10-65-413-1|10-65-408-1|10-57-1278-2|10-65-420-5|10-65-424-2,10-65-420-4
355,1,1,1,1,1,10-65-408-8|10-65-408-7|10-65-413-5|9-50-581-9|10-65-408-6|10-65-404-4|10-65-413-4|10-65-397-4|12-70-1427-2|10-65-390-4|10-65-415-5|4-27-434-2|10-57-566-2|10-65-587-2|12-70-1144-3,10-65-408-8
356,0,0,0,0,0,10-94-2232-1|4-27-649-2|6-85-1176-1|10-89-514-1|1-20-2117-1|3-90-2031-1|5-28-514-1|10-62-521-1|10-65-1176-1|1-87-663-1|11-67-1176-1|10-60-2031-1|1-87-657-1|1-87-658-1|7-41-2284-1,10-55-931-1
357,1,1,1,1,1,10-58-560-4|10-58-560-3|2-21-557-3|2-21-557-1|2-21-557-2|10-58-560-1|10-57-565-9|10-58-560-6|10-58-560-5|10-58-559-4|10-58-560-2|2-22-700-1|2-22-707-1|2-21-561-4|10-58-559-5,10-58-560-4
358,1,1,1,1,1,10-60-2087-1|10-60-2087-2|10-60-2087-10|10-60-2087-9|10-60-2087-6|10-60-2087-3|10-60-1141-1|10-60-2087-8|10-60-2087-4|10-60-2087-7|5-28-419-1|10-60-2087-5|10-60-1141-2|8-48-1581-1|10-56-1217-1,10-60-2087-1
359,0,1,1,1,1,5-28-514-2|10-89-514-2|10-62-519-1|5-28-514-1|10-89-514-1|5-31-469-1|5-32-472-1|5-32-522-1|10-60-524-1|5-28-514-3|10-89-514-3|5-28-1334-1|8-47-1344-1|8-48-1505-1|10-62-519-2,10-89-514-2
360,0,0,1,1,1,10-56-1174-1|10-56-1174-2|3-26-864-2|10-55-841-1|10-55-1275-1|10-56-1174-3|8-44-929-1|6-35-845-3|10-58-593-3|10-88-929-1|10-55-1283-1|8-44-927-2|10-88-927-2|10-88-927-3|10-55-1146-1,10-55-841-1
361,0,1,1,1,1,10-89-1269-7|8-44-1269-6|10-55-1269-8|10-62-1269-7|11-67-1269-6|10-55-1269-7|11-67-1269-7|10-59-1269-8|8-44-1270-3|8-44-1269-5|10-59-1270-3|10-59-1269-7|7-43-1270-3|10-89-1269-6|10-62-1269-6,10-55-1269-8
362,1,1,1,1,1,10-56-1174-1|10-55-1283-1|10-56-1174-2|10-55-1283-2|10-56-1174-3|10-56-1217-1|10-60-2087-2|10-55-1283-3|11-68-1216-2|12-70-1144-1|10-60-2087-10|10-57-1278-2|8-47-816-1|7-40-991-2|8-48-828-4,10-56-1174-1
363,0,1,1,1,1,10-64-466-3|10-64-466-2|10-64-466-1|4-27-432-3|4-27-436-2|10-64-466-4|5-31-453-4|9-50-579-4|10-64-568-5|9-52-585-5|4-27-434-2|4-27-454-3|4-27-451-2|11-66-716-1|10-64-568-2,10-64-466-2
364,0,1,1,1,1,10-55-818-2|10-55-818-3|10-55-818-1|8-44-927-4|8-47-1782-3|10-88-927-4|8-44-929-3|10-56-1174-3|8-44-688-2|8-44-1325-1|8-44-1327-2|10-65-408-7|10-55-931-5|10-57-566-2|12-70-1144-3,10-55-818-3
365,1,1,1,1,1,10-64-568-5|10-64-568-3|10-64-568-1|10-64-568-2|10-64-568-4|1-16-1606-1|1-16-1600-1|1-16-1600-5|10-57-566-5|10-65-404-2|1-16-1105-1|10-65-400-2|1-16-1602-2|1-16-1600-2|10-65-400-1,10-64-568-5
366,0,1,1,1,1,1-16-824-1|10-58-824-1|1-16-619-1|1-16-614-1|1-16-614-2|1-16-1103-1|1-16-618-1|1-16-941-1|1-16-1103-4|1-16-823-1|10-58-823-1|1-16-2254-1|1-16-943-1|1-16-1103-2|1-16-1267-1,10-58-824-1
367,0,1,1,1,1,1-87-656-1|1-87-662-1|10-88-932-2|10-61-1790-2|10-65-408-1|1-87-657-1|7-43-626-1|10-55-731-1|7-41-569-6|8-46-1599-1|9-50-580-3|1-87-659-1|10-88-927-2|10-65-413-1|5-28-859-2,10-88-932-2
368,0,1,1,1,1,10-60-1141-5|10-60-1141-8|10-60-1141-11|10-60-2087-7|10-60-2087-5|10-60-1141-9|10-60-1141-2|10-60-1141-1|5-28-1700-3|10-60-2087-6|10-60-1141-6|10-60-1141-10|10-60-1141-4|10-60-2087-8|10-60-2087-10,10-60-1141-8
369,0,1,1,1,1,5-28-419-10|10-60-524-2|11-67-1645-2|10-57-412-4|10-57-431-3|8-47-1782-3|10-94-2095-1|10-94-2102-1|10-55-931-5|10-62-519-2|10-88-927-4|10-58-560-6|10-57-428-3|11-68-931-6|10-94-2094-1,10-60-524-2
370,0,0,0,1,1,10-65-402-4|10-65-587-1|10-65-393-4|10-65-397-5|10-65-408-10|10-65-404-4|10-64-568-3|9-50-580-2|10-64-568-2|9-50-581-1|8-48-697-2|10-57-565-6|12-70-1431-2|10-65-587-3|10-65-400-4,10-65-404-4
371,1,1,1,1,1,10-60-2087-9|10-60-2087-2|10-60-2087-10|10-60-2087-1|10-60-2087-6|10-60-2087-8|10-60-2087-7|5-28-525-2|5-32-522-1|10-60-2087-3|5-28-419-7|10-60-524-1|10-60-524-2|10-60-2087-4|5-28-419-3,10-60-2087-9
372,0,0,0,1,1,10-55-1269-6|11-67-1269-5|3-25-812-1|10-59-1269-6|10-58-593-3|10-62-1269-6|10-89-1269-6|7-43-1270-2|10-55-1269-9|11-67-1269-8|10-62-1269-8|10-59-1270-4|10-89-1269-8|10-62-1269-2|10-57-1270-3,10-62-1269-6
373,0,1,1,1,1,10-58-559-2|10-58-559-3|10-58-560-1|10-58-559-6|10-58-559-5|10-58-559-4|2-21-556-2|10-58-560-5|8-47-1204-1|10-58-595-1|2-21-557-3|2-21-557-2|8-47-693-1|2-21-605-2|10-58-560-6,10-58-559-3
374,0,1,1,1,1,10-58-2033-1|10-59-2033-1|3-90-2033-1|2-21-2033-1|7-39-651-1|4-27-649-1|4-27-649-2|12-95-984-1|7-43-1098-1|5-28-859-5|5-32-671-1|1-16-944-4|1-20-2118-1|5-28-1511-1|12-71-771-2,10-59-2033-1
375,0,1,1,1,1,10-94-2091-1|10-94-2095-1|10-94-2232-1|10-94-2089-1|3-25-2368-4|10-94-2092-1|10-94-2092-2|8-48-1505-1|10-88-936-2|8-46-827-1|10-57-1285-3|11-67-1645-3|10-57-1278-1|10-57-1285-1|10-94-2091-2,10-94-2095-1
376,0,0,0,0,0,10-57-1270-1|8-44-1269-1|11-67-1269-1|10-59-1270-1|10-59-1269-1|10-55-1269-1|10-57-1270-4|7-43-1270-1|8-44-1270-1|10-62-1269-1|8-44-1270-3|10-59-1269-6|10-55-1269-2|10-55-1269-4|11-67-1269-2,10-57-1270-3
377,1,1,1,1,1,10-94-2095-2|10-89-1269-7|11-67-1269-7|8-44-1269-6|10-62-1269-7|5-30-1340-2|10-59-1269-8|10-59-1269-7|10-94-2232-3|8-47-1207-2|8-48-697-2|10-55-1269-8|12-70-1720-3|10-62-836-3|5-31-2063-1,10-94-2095-2
378,0,1,1,1,1,11-67-837-2|10-62-837-3|11-67-837-1|11-67-836-3|2-22-711-2|10-62-837-2|10-62-837-1|10-62-836-3|12-71-771-2|5-31-1122-2|11-67-835-1|12-71-764-3|2-22-707-3|12-95-1118-2|10-61-762-3,10-62-837-3
379,1,1,1,1,1,10-57-1645-2|11-67-1645-2|10-57-1285-2|10-57-1290-2|10-89-1269-5|10-55-1269-5|8-47-1782-3|8-44-1269-4|10-62-1269-5|10-59-1269-5|11-66-749-2|10-57-1287-1|2-21-605-2|2-22-707-2|10-57-428-3,10-57-1645-2
380,0,1,1,1,1,10-56-1217-1|10-55-1283-1|10-55-1283-2|10-55-1283-3|10-60-2087-2|12-70-1144-5|10-56-1174-1|10-60-2087-10|12-70-1144-1|3-24-801-2|11-68-1216-2|10-56-1174-2|3-24-799-3|10-56-1174-3|3-26-1156-7,10-55-1283-2
