question_id,r@1,r@3,r@5,r@10,r@15,contexts,ground_truth
284,0,0,0,1,1,2-21-557-2|2-21-561-3|2-21-556-5|2-21-561-1|2-21-557-1|10-58-559-3|2-21-561-2|2-22-703-1|2-21-1622-1|10-58-559-1|10-58-560-3|2-21-604-1|2-21-556-4|10-58-560-2|1-16-944-1,2-22-703-1
285,0,0,0,0,0,10-64-650-2|10-94-2095-1|7-41-569-5|12-70-1720-5|10-94-2097-2|12-70-1720-3|10-94-2097-1|10-60-1141-12|4-91-607-1|9-49-722-1|7-41-953-1|12-70-1720-4|10-94-2089-1|5-31-2063-1|10-94-2098-1,2-75-1804-1
286,0,1,1,1,1,2-21-564-4|2-21-594-2|2-21-564-1|2-21-561-3|2-22-708-2|2-21-600-1|7-41-569-5|5-30-668-2|2-21-557-2|10-58-560-3|2-22-707-2|2-21-564-5|10-89-1224-4|10-58-559-3|7-43-574-2,2-21-564-1
287,0,0,0,0,0,7-39-570-1|7-41-569-2|3-24-803-2|3-24-803-3|2-23-751-3|6-38-588-5|7-41-590-1|11-66-736-1|7-41-1210-1|7-41-575-1|12-70-1209-2|7-41-571-1|1-16-1210-1|11-67-1120-1|1-20-2114-3,2-21-598-2
288,0,1,1,1,1,12-70-768-2|12-71-767-2|2-22-1374-2|12-95-1118-2|12-71-1209-2|12-70-1144-4|12-71-770-2|12-70-1720-3|12-70-623-1|12-70-625-6|12-70-624-2|12-71-764-3|12-70-1209-3|12-71-765-1|12-71-769-1,2-22-1374-2
289,0,0,0,0,0,11-66-736-1|11-66-739-1|3-24-724-1|10-64-568-4|3-24-725-1|11-66-747-1|11-66-738-1|10-57-566-3|9-49-722-1|7-39-570-1|11-66-732-1|9-51-582-4|2-22-700-6|10-65-478-3|7-41-575-4,2-21-671-1
290,1,1,1,1,1,2-21-594-2|3-24-1858-2|3-24-1858-1|3-24-803-2|3-24-803-1|5-30-668-2|3-24-799-1|3-24-803-3|3-24-1857-1|3-24-800-1|3-24-1856-1|3-25-666-1|3-24-1836-1|3-25-808-2|2-22-707-2,2-21-594-2
291,1,1,1,1,1,2-23-751-2|2-23-751-3|2-23-753-1|2-23-752-1|11-66-736-1|2-23-756-1|2-23-757-1|9-49-722-1|11-66-738-1|2-23-754-3|12-71-769-1|12-71-764-2|11-66-747-1|11-66-739-1|11-66-732-1,2-23-751-2
292,1,1,1,1,1,2-21-557-2|2-21-557-1|10-58-560-3|10-58-559-1|10-58-560-2|2-21-1622-1|2-21-556-5|10-58-559-3|6-38-588-4|2-21-594-2|8-45-563-1|10-58-560-5|10-58-560-4|2-21-599-1|6-38-588-2,2-21-557-2
293,0,0,0,0,1,7-41-1210-1|6-86-1210-1|1-16-1210-1|8-48-1210-1|12-71-1209-1|10-55-818-3|8-47-1209-1|10-65-408-4|10-65-404-4|7-41-1212-1|2-23-759-1|10-65-397-4|12-71-770-1|12-71-769-1|10-65-413-6,2-23-759-1
294,0,0,0,1,1,8-46-827-1|2-21-557-2|8-47-1254-1|2-21-556-5|2-21-2274-1|8-47-1281-1|10-58-559-3|2-22-712-1|8-45-563-1|8-47-1263-1|8-46-830-1|12-70-1209-1|8-47-1265-1|10-58-560-3|8-46-827-3,2-22-712-1
295,0,0,1,1,1,2-21-557-2|2-21-557-1|10-58-559-1|2-21-556-1|8-45-563-1|2-21-556-5|2-21-561-3|2-21-1622-1|2-21-561-2|9-51-582-4|10-58-559-3|10-58-560-2|2-22-707-2|2-21-556-3|7-41-590-1,2-21-556-1
296,0,1,1,1,1,5-30-668-2|2-75-669-2|6-38-763-2|10-58-1697-1|1-16-1602-5|10-62-1697-1|5-31-2063-1|12-71-769-1|2-22-708-2|2-21-670-2|1-16-1105-1|2-22-700-5|2-23-755-1|10-94-2091-2|10-57-1270-3,2-75-669-2
297,1,1,1,1,1,2-21-670-1|3-25-666-1|2-21-673-1|9-52-585-5|2-21-672-1|2-21-594-1|2-21-1622-1|2-23-752-1|2-23-759-1|2-22-707-2|2-21-561-3|5-32-673-1|5-30-668-2|10-62-743-1|2-22-708-1,2-21-670-1
298,1,1,1,1,1,2-21-564-3|10-65-1534-1|8-45-563-2|10-57-410-2|2-21-564-5|2-21-564-6|2-21-564-4|10-57-412-3|10-58-559-3|2-21-564-1|8-45-563-1|10-57-565-7|10-65-424-4|8-47-1207-1|10-57-431-2,2-21-564-3
299,0,0,0,0,0,2-21-561-1|2-21-561-2|2-21-556-5|2-21-557-2|2-21-594-2|2-21-561-3|3-25-808-4|2-21-557-1|3-25-808-2|2-22-700-6|2-21-556-1|2-21-1622-1|3-25-814-1|8-45-563-1|2-21-598-1,2-21-599-1
300,0,0,1,1,1,2-22-700-6|2-21-594-2|10-65-397-4|8-48-828-5|2-22-708-2|7-41-569-2|10-65-413-6|10-65-587-1|10-65-402-3|2-22-707-2|10-65-402-1|10-65-397-2|10-57-859-2|2-23-759-1|5-30-668-2,2-22-708-2
301,0,1,1,1,1,2-21-557-2|2-21-556-4|2-21-556-5|10-58-560-3|2-21-556-3|2-21-557-1|10-58-559-3|2-21-1622-1|8-45-563-1|2-21-557-3|10-58-559-5|8-47-1263-1|9-50-2-1|10-58-560-5|2-21-556-6,2-21-556-4
302,0,0,0,1,1,6-86-1210-1|1-16-1210-1|7-41-1210-1|8-48-1210-1|12-70-1209-2|2-22-710-1|8-47-1263-1|7-43-1270-2|6-35-1790-3|2-22-700-6|7-41-1212-1|10-65-425-3|10-65-397-4|10-63-1212-1|5-30-668-2,2-22-710-1
303,1,1,1,1,1,2-23-755-3|10-64-650-2|2-23-751-2|2-23-755-2|2-23-755-1|2-23-754-2|10-56-1174-2|2-23-754-3|2-23-754-1|6-35-845-1|12-70-1720-4|6-34-845-1|5-31-1131-1|7-41-1210-1|10-62-1697-1,2-23-755-3
304,0,0,0,1,1,2-21-564-4|10-57-565-3|9-51-582-4|10-58-560-3|8-45-563-4|2-21-564-5|2-21-556-1|2-21-557-2|2-21-564-1|8-45-563-2|10-64-568-4|8-45-563-3|2-21-556-3|2-21-564-3|8-45-563-1,2-21-564-5
305,1,1,1,1,1,2-21-1622-1|9-51-582-4|2-21-561-2|9-52-585-2|10-56-1174-2|10-58-560-2|2-21-557-1|2-21-561-3|10-58-559-1|8-47-1893-1|10-58-560-3|8-45-563-1|9-51-353-1|2-21-556-5|2-21-557-2,2-21-1622-1
306,1,1,1,1,1,2-21-558-1|7-41-571-1|6-38-589-1|7-43-574-3|2-21-561-5|2-21-556-5|7-41-569-3|2-21-594-2|2-21-556-6|2-21-557-2|7-43-573-3|7-43-701-1|3-25-1900-1|2-22-700-6|6-38-588-5,2-21-558-1
307,0,0,0,0,0,12-70-1209-2|12-70-625-3|12-70-1427-3|12-71-1209-1|12-71-769-1|11-66-736-1|12-71-770-1|12-71-764-2|12-70-625-6|11-67-1120-1|12-70-768-1|12-70-623-2|12-95-1118-1|5-30-668-2|2-23-751-3,2-22-1374-1
308,0,0,0,0,0,4-27-1764-1|5-32-902-1|7-40-479-4|10-65-397-4|5-32-473-4|1-87-661-1|10-57-565-14|10-55-818-3|2-22-700-6|7-39-610-1|10-65-475-3|5-31-483-2|11-66-721-2|3-24-2367-1|1-87-660-1,5-32-473-1
309,0,0,0,0,0,6-38-588-11|6-38-588-2|4-27-1764-1|6-38-588-3|7-41-484-2|6-38-589-4|2-21-557-2|1-87-661-1|7-41-571-2|10-57-566-5|6-38-589-2|6-37-380-2|8-47-1346-2|1-16-944-1|7-41-569-5,5-30-1338-2
310,0,0,0,0,0,5-31-469-4|5-28-525-1|5-28-514-3|5-31-469-2|10-88-934-1|5-31-469-1|7-40-479-4|5-32-472-1|11-66-718-1|5-28-514-2|10-89-514-3|5-29-487-5|11-66-719-1|5-32-522-2|5-28-525-2,5-32-522-1
311,1,1,1,1,1,5-28-419-8|5-28-419-10|10-57-431-3|5-31-469-4|10-57-410-3|5-32-472-2|10-59-435-5|10-57-411-3|10-88-932-3|10-88-932-4|10-57-428-3|10-57-412-4|10-88-932-5|10-88-932-1|10-57-409-3,5-28-419-8
312,0,0,0,1,1,2-21-557-2|5-30-668-2|2-22-700-6|2-21-561-3|2-21-556-1|2-21-557-1|5-32-673-1|5-32-705-1|7-41-484-2|5-32-671-1|2-21-670-2|10-58-559-3|2-21-1622-1|2-21-673-1|2-21-556-4,5-32-673-1
313,0,0,0,1,1,5-28-419-8|1-87-662-1|4-27-649-1|5-31-469-4|3-24-2367-1|10-62-1873-1|1-87-661-1|5-28-1334-1|4-91-607-1|5-28-419-1|5-28-514-1|10-89-514-1|4-27-1764-1|5-28-419-7|4-27-649-2,5-28-419-1
314,1,1,1,1,1,5-31-469-4|5-31-469-2|5-31-453-4|5-32-472-2|5-28-514-3|5-28-514-2|5-32-522-2|7-40-479-4|10-55-818-3|5-31-469-3|10-60-524-2|10-62-519-2|5-31-480-2|10-89-514-3|11-66-736-1,5-31-469-4
315,0,0,1,1,1,9-54-485-10|7-41-571-2|5-29-487-5|5-29-487-1|5-29-486-1|10-58-2033-1|9-51-582-4|9-54-485-11|11-66-736-1|10-59-2033-1|6-86-1210-1|5-29-486-6|10-62-519-1|1-16-1210-1|9-50-580-3,5-29-486-1
316,0,0,0,0,0,9-52-585-5|3-24-803-2|3-24-1857-1|3-24-1856-1|9-52-366-2|10-65-415-2|3-24-1836-1|7-41-569-2|6-38-588-4|7-39-570-1|3-24-803-1|3-90-805-1|9-52-585-3|11-66-736-1|9-52-585-4,5-31-460-3
317,0,1,1,1,1,1-16-944-3|10-89-514-1|5-28-514-1|10-58-823-1|10-89-514-2|1-16-944-1|5-28-514-2|1-87-658-1|1-20-2116-1|1-16-823-1|7-41-484-2|1-16-1210-1|8-47-1346-2|1-87-661-1|1-20-2113-3,5-28-514-1
318,0,0,0,0,0,1-16-1606-1|10-65-397-4|1-16-944-1|3-24-1857-1|3-24-1856-1|10-65-390-5|3-24-1858-1|3-25-808-2|3-24-1858-2|6-38-588-4|1-16-1602-5|10-65-415-2|10-65-390-4|10-65-398-4|1-20-2115-3,5-28-1700-4
319,0,0,0,0,0,11-66-736-1|7-39-570-1|10-94-2095-1|7-43-701-1|7-41-575-1|11-67-1120-1|12-71-769-1|10-62-743-1|6-93-842-2|2-22-700-6|7-41-575-4|7-41-1210-1|12-70-768-1|6-86-1210-1|11-66-734-1,5-31-1132-1
320,0,0,0,1,1,12-71-771-1|10-62-521-1|10-94-2232-1|10-55-818-3|8-48-1282-1|8-47-1301-1|10-58-559-6|5-32-472-2|10-57-1278-3|8-44-927-4|5-32-522-2|10-88-932-1|3-90-2033-1|12-71-765-1|4-27-454-2,5-32-472-2
321,0,0,0,0,0,1-16-944-1|1-16-1166-1|1-16-944-2|9-50-581-2|6-37-2327-2|9-50-579-1|10-65-404-1|9-51-582-4|3-24-1857-1|10-57-565-3|9-52-585-2|10-65-402-1|9-50-1615-1|3-24-1856-1|9-52-585-4,5-31-453-1
322,1,1,1,1,1,5-32-902-1|1-87-660-1|5-32-705-2|4-27-1764-1|5-32-706-2|5-32-473-4|7-40-479-4|5-30-668-2|5-32-671-2|5-31-2063-1|5-30-1336-2|3-24-2367-1|1-20-2116-1|1-87-661-1|3-24-724-2,5-32-902-1
323,0,0,0,0,0,5-31-457-1|10-64-568-2|10-65-475-1|5-32-473-1|10-64-568-4|10-65-475-2|10-65-397-2|10-57-565-8|10-65-404-2|10-65-400-2|10-65-404-1|10-65-395-2|5-32-473-3|10-65-475-3|10-65-1534-1,5-31-457-4
324,0,0,0,0,0,1-16-944-1|4-27-649-1|1-16-944-4|4-91-607-1|1-20-2115-2|1-16-944-3|1-87-663-1|1-20-2114-2|10-62-521-1|1-20-2115-3|1-15-608-1|6-85-1176-1|8-47-1346-2|10-65-1176-1|2-21-561-3,5-28-419-7
325,0,0,0,0,0,11-66-736-1|7-39-570-1|6-38-588-3|7-41-569-2|11-66-734-1|5-31-730-1|5-31-591-1|9-52-585-3|10-65-1534-1|10-62-743-1|10-57-414-3|7-41-572-2|9-52-585-2|5-28-933-2|11-66-716-1,5-31-453-3
326,0,0,0,1,1,1-16-944-1|7-41-569-5|6-85-1176-1|12-71-769-1|10-62-837-2|4-27-1764-1|11-67-1176-1|12-71-764-2|11-67-837-2|5-32-423-1|12-71-771-1|9-54-485-7|7-41-572-2|2-22-1176-1|3-24-725-1,5-32-423-1
327,0,1,1,1,1,1-87-661-1|7-39-610-1|5-28-1511-1|10-58-2033-1|1-20-2116-1|10-59-2033-1|7-40-1806-1|7-40-1854-1|7-39-1854-1|3-90-2033-1|8-47-1777-1|7-40-1793-1|7-39-1793-1|8-47-1771-1|1-87-660-1,5-28-1511-1
328,1,1,1,1,1,5-28-525-3|5-31-469-4|10-60-524-2|5-32-472-2|1-20-2113-3|1-20-2114-3|1-16-1210-1|6-86-1210-1|5-28-933-4|12-70-1209-2|1-87-660-1|5-32-522-2|11-66-736-1|10-65-395-3|12-71-770-1,5-28-525-3
329,0,0,0,1,1,5-32-462-1|3-24-1857-1|5-31-457-1|5-32-462-2|9-49-722-1|5-32-463-1|5-32-461-1|5-31-460-1|7-41-569-5|5-32-461-2|5-32-468-1|9-51-582-4|3-24-1836-1|3-24-1856-1|3-24-1858-2,5-32-463-1
330,0,1,1,1,1,9-54-485-11|5-29-487-5|5-29-486-6|5-29-487-6|5-29-486-4|9-54-485-12|9-54-485-7|9-52-12-1|10-57-566-5|9-54-485-8|5-29-486-1|5-29-487-3|9-54-485-3|9-50-1561-1|5-29-487-2,5-29-486-6
331,0,0,0,0,0,5-32-474-1|10-64-568-4|10-57-566-4|1-16-944-1|10-57-565-4|10-57-565-6|7-39-570-1|10-57-565-5|10-57-565-13|11-66-736-1|5-32-474-3|10-57-565-8|11-68-1216-2|10-57-565-9|10-57-565-7,5-32-474-4
332,1,1,1,1,1,5-30-1340-2|5-31-591-1|5-32-474-4|5-32-705-2|7-40-479-4|5-32-902-1|5-31-591-2|12-70-624-2|5-30-1338-2|5-31-1128-1|5-31-591-3|5-29-487-4|5-32-473-3|12-70-1144-4|5-28-525-3,5-30-1340-2
333,0,0,1,1,1,5-28-514-2|5-28-514-1|10-89-514-2|5-28-1334-1|10-89-514-1|5-28-514-3|5-31-469-2|1-16-944-3|10-62-519-1|5-30-1336-2|7-43-574-2|8-48-1563-1|10-61-1790-4|7-40-1806-2|8-47-1324-1,5-28-1334-1
334,0,1,1,1,1,10-65-587-1|5-31-457-2|10-65-413-6|10-65-400-2|10-65-415-2|10-65-426-1|10-57-566-4|10-65-397-4|10-65-408-2|10-57-411-1|10-65-1534-1|10-65-424-2|10-57-429-1|10-65-415-3|8-45-563-1,5-31-457-2
335,0,0,0,0,0,10-65-415-2|10-57-433-3|10-65-397-4|10-65-413-4|10-64-568-4|10-65-413-6|8-45-563-1|10-65-424-2|10-65-475-2|3-24-1857-1|3-24-1856-1|10-65-402-3|10-65-393-3|10-65-408-6|10-65-420-1,5-32-467-3
336,0,0,0,0,0,6-38-588-11|5-31-453-1|5-31-457-1|3-90-805-1|5-31-460-1|6-38-588-12|6-38-588-3|9-52-585-4|9-52-9-1|5-31-453-2|9-52-585-2|5-31-460-2|6-38-588-2|3-26-867-1|7-41-572-2,5-31-460-4
337,0,0,0,1,1,1-16-944-3|5-28-514-2|5-28-514-1|10-89-514-2|10-89-514-1|1-16-944-1|1-16-1210-1|5-28-514-3|1-20-2113-3|1-16-944-4|10-89-514-3|10-58-823-1|6-86-1210-1|8-48-1210-1|8-47-1346-1,5-28-514-3
338,0,1,1,1,1,2-22-700-6|5-32-705-1|5-30-668-2|5-32-706-1|10-58-559-3|2-22-707-1|10-58-559-2|5-32-706-2|10-58-560-3|10-64-568-4|2-21-556-1|5-32-673-1|5-32-705-2|10-62-1873-1|2-21-673-1,5-32-705-1
339,0,0,0,0,0,12-70-768-2|12-71-767-2|12-71-765-1|5-30-668-2|8-48-1563-2|2-21-561-3|3-26-765-1|7-41-571-2|5-32-671-2|7-41-569-1|7-41-569-5|12-71-769-1|5-32-713-1|12-71-764-3|7-39-610-1,5-29-698-1
340,0,0,0,1,1,10-65-1534-1|5-32-473-3|10-65-408-6|10-65-420-6|10-65-475-2|10-65-393-3|10-65-587-2|10-65-475-3|10-65-395-3|5-32-741-1|10-65-397-4|10-65-475-1|3-25-1860-2|3-25-761-1|3-24-1857-1,5-32-741-1
341,0,0,0,0,0,10-60-2087-1|4-27-1764-1|6-86-1210-1|10-64-650-2|10-94-2095-1|1-16-1210-1|5-31-2063-1|7-41-1210-1|10-55-818-3|1-16-1423-3|10-60-2087-2|5-32-462-1|8-48-1210-1|1-87-661-1|8-47-1259-1,5-28-525-1
342,0,0,0,0,0,5-28-933-1|10-55-933-1|10-88-933-1|10-88-932-1|10-57-859-5|10-57-859-2|5-28-859-2|10-88-932-4|5-28-859-5|10-55-933-2|5-28-933-2|10-88-933-2|10-65-1534-1|5-28-933-4|8-44-927-4,5-28-859-1
343,0,0,0,1,1,10-65-408-9|10-65-397-4|10-65-390-5|10-65-426-1|10-65-413-6|10-65-587-1|10-65-1534-1|5-32-473-3|10-65-408-2|10-65-478-3|10-65-478-1|10-57-859-2|10-65-408-4|10-65-424-2|10-65-400-2,5-32-473-3
344,0,0,0,1,1,10-58-560-3|5-32-705-1|10-58-560-2|2-21-557-2|2-22-700-6|10-58-560-4|10-58-559-3|10-62-1873-1|5-32-704-1|2-21-1622-1|7-41-569-5|5-30-668-2|2-21-561-4|2-21-561-3|7-41-484-2,5-32-704-1
345,0,1,1,1,1,11-66-716-1|5-33-1134-1|5-29-486-1|11-66-736-1|11-66-747-1|8-44-1327-1|11-66-717-1|11-68-729-1|5-29-486-2|11-66-735-1|8-47-1254-1|9-54-485-8|8-44-688-2|5-29-487-2|11-66-739-1,5-33-1134-1
346,0,0,1,1,1,9-54-485-9|5-29-486-5|5-29-487-6|5-29-487-4|5-29-486-2|6-38-588-4|2-21-1622-1|9-52-12-1|5-29-486-6|9-54-485-11|9-54-485-12|9-54-485-6|5-29-487-5|9-50-1561-2|5-29-486-7,5-29-487-4
347,1,1,1,1,1,5-28-419-5|10-57-414-3|7-39-570-1|7-41-572-2|5-28-933-2|11-66-736-1|7-41-569-2|9-51-582-4|6-93-842-2|4-27-464-2|6-38-589-2|2-21-594-2|10-61-1790-4|6-38-588-12|12-71-764-2,5-28-419-5
348,1,1,1,1,1,5-28-514-2|10-89-514-2|10-62-519-1|1-16-944-1|1-16-944-3|7-41-590-1|5-28-514-3|1-16-1210-1|10-89-514-3|6-86-1210-1|5-31-469-2|11-66-736-1|12-70-768-1|1-16-781-1|1-16-1166-1,5-28-514-2
349,0,1,1,1,1,7-41-572-2|9-51-582-4|5-32-474-1|8-45-563-1|11-66-736-1|10-65-415-3|10-57-414-2|10-57-566-2|5-32-474-3|10-65-425-1|10-65-426-2|12-70-1209-1|10-64-568-1|9-49-722-1|7-39-570-1,5-32-474-1
350,0,0,0,0,1,7-40-1811-2|10-89-514-1|7-40-479-4|7-40-991-1|5-28-514-1|7-39-1811-2|12-95-988-2|1-20-2113-3|7-39-1793-2|7-40-1801-1|1-16-944-3|5-31-483-3|7-41-484-2|6-86-1210-1|10-62-519-1,5-31-483-3
351,1,1,1,1,1,10-58-560-3|2-21-557-2|10-58-560-5|10-58-560-4|2-21-556-5|2-21-564-4|2-21-557-1|10-58-559-4|10-58-559-3|2-21-561-3|2-21-561-2|10-58-560-2|10-58-559-5|10-57-566-4|2-21-594-2,10-58-560-3
352,1,1,1,1,1,10-62-1269-3|10-55-1269-3|10-89-1269-3|10-59-1269-3|10-59-1270-1|8-44-1270-1|10-57-1270-1|7-43-1270-1|8-44-1269-2|11-67-1269-2|10-62-1269-2|10-55-1269-2|10-89-1269-2|10-59-1269-2|11-67-1269-3,10-62-1269-3
353,1,1,1,1,1,10-57-1285-3|10-57-1291-3|10-57-428-4|11-67-1645-3|10-57-1285-1|2-22-700-6|10-94-2095-1|10-65-395-5|1-16-944-1|10-57-433-2|10-57-566-3|10-57-414-1|10-57-1645-1|10-57-1290-3|10-57-1645-2,10-57-1285-3
354,0,0,0,1,1,10-65-420-2|10-65-424-3|10-65-397-4|10-65-415-2|10-65-1534-1|10-57-433-3|10-65-424-4|10-65-424-2|10-65-420-4|10-65-413-4|10-65-420-3|10-65-390-4|10-65-427-2|10-65-420-1|10-65-408-6,10-65-420-4
355,0,0,1,1,1,10-65-413-5|10-65-408-7|10-65-408-4|10-65-408-8|10-65-408-9|10-65-408-6|10-65-397-4|10-65-408-2|10-65-404-4|10-65-390-4|10-65-413-4|10-65-587-1|10-65-408-10|10-65-398-4|10-65-408-3,10-65-408-8
356,0,0,0,0,0,10-65-397-4|2-21-594-2|5-30-668-2|4-27-1764-1|10-94-2093-1|11-66-736-1|7-40-1899-1|10-65-404-4|3-24-1856-1|7-40-1898-1|7-39-1899-1|7-40-1801-1|8-48-686-2|5-32-671-2|1-87-662-1,10-55-931-1
357,1,1,1,1,1,10-58-560-4|10-57-566-4|10-58-559-4|10-58-560-3|10-57-565-9|2-21-557-2|2-21-564-4|10-57-565-11|2-21-556-5|10-57-565-1|10-57-565-3|10-57-565-6|8-45-563-1|10-57-565-8|10-57-566-1,10-58-560-4
358,1,1,1,1,1,10-60-2087-1|1-16-944-1|10-60-2087-2|10-60-2087-7|10-60-2087-11|8-47-1320-3|8-47-1322-1|1-20-2115-2|1-16-1606-1|1-16-944-3|1-20-2115-3|10-60-2087-6|8-44-688-2|10-57-1291-3|10-60-2087-9,10-60-2087-1
359,0,1,1,1,1,5-28-514-2|10-89-514-2|10-62-519-1|1-16-944-3|5-28-514-3|10-89-514-3|6-86-768-1|12-70-768-1|8-47-1254-1|12-71-766-1|5-28-514-1|1-16-944-4|1-16-1210-1|10-89-514-1|12-71-767-1,10-89-514-2
360,0,1,1,1,1,10-56-1174-2|10-55-841-1|10-55-731-1|10-55-1275-1|10-57-428-1|10-65-408-2|6-35-845-3|10-55-818-3|10-57-859-2|10-65-1534-1|10-55-933-2|10-65-397-4|5-28-859-2|8-47-1782-3|10-57-414-3,10-55-841-1
361,0,0,0,0,1,10-55-1269-7|11-67-1269-6|10-55-1275-2|10-59-1270-3|4-27-649-3|10-58-1697-1|4-27-1764-1|7-41-488-3|10-89-1269-7|4-91-674-2|10-64-650-2|10-55-1269-8|6-38-763-2|10-61-762-3|10-62-1269-7,10-55-1269-8
362,0,0,1,1,1,10-55-1283-1|10-56-1174-2|10-55-1146-1|10-56-1174-1|10-55-1283-3|10-56-1217-1|10-65-408-2|10-65-408-4|10-55-1283-2|10-60-2087-11|3-24-800-2|6-35-845-3|10-65-397-4|10-65-400-1|10-65-404-1,10-56-1174-1
363,1,1,1,1,1,10-64-466-2|10-64-466-4|10-64-466-3|10-64-466-1|4-27-1764-1|11-68-1216-2|4-27-464-2|4-27-436-2|4-27-434-4|4-27-434-2|4-27-432-3|4-27-1766-2|4-91-674-1|4-27-448-1|4-27-454-4,10-64-466-2
364,0,1,1,1,1,8-44-688-2|10-55-818-3|10-56-1174-2|10-55-1283-3|10-55-931-5|8-47-1782-3|11-68-1216-2|8-44-927-4|10-65-408-7|8-44-929-3|10-65-413-5|6-36-1608-1|10-56-1174-3|10-88-929-2|8-47-1320-3,10-55-818-3
365,0,0,0,1,1,10-65-1534-1|10-65-400-2|10-64-568-4|10-65-398-2|10-65-390-2|10-57-566-4|10-64-568-5|10-57-566-5|5-32-474-1|10-65-587-3|10-65-413-6|10-65-397-4|10-65-402-1|10-65-426-1|10-57-565-5,10-64-568-5
366,0,1,1,1,1,1-16-824-1|10-58-824-1|1-16-823-1|10-58-823-1|7-41-484-2|1-16-944-1|1-16-821-1|1-16-1166-1|1-16-820-1|1-87-658-1|1-87-661-1|1-16-944-4|1-16-614-1|4-97-1478-1|1-16-1103-4,10-58-824-1
367,0,0,0,0,0,10-55-818-3|7-41-1210-1|10-65-397-4|6-86-1210-1|1-16-1210-1|8-48-1210-1|2-22-700-6|10-57-1278-3|3-24-802-3|3-24-1858-1|10-65-390-3|9-49-722-1|3-24-1858-2|4-27-1764-1|3-24-1857-1,10-88-932-2
368,0,0,1,1,1,10-57-565-7|10-60-1141-5|10-60-1141-2|10-60-1141-8|3-24-1857-1|10-57-1291-1|8-45-1112-1|10-60-1141-12|10-65-1534-1|10-65-390-3|8-47-1320-3|2-21-594-2|7-40-1899-1|10-60-1141-6|7-40-1805-1,10-60-1141-8
369,1,1,1,1,1,10-60-524-2|10-57-431-3|5-31-469-4|10-65-404-4|8-44-929-3|10-65-397-4|10-55-818-3|10-55-931-5|10-57-428-3|10-62-519-2|10-57-433-3|10-65-393-3|10-57-410-3|5-32-472-2|10-57-565-11,10-60-524-2
370,1,1,1,1,1,10-65-404-4|10-57-565-1|10-57-565-6|10-65-393-4|10-65-400-4|10-65-390-5|10-65-398-4|10-57-565-7|10-65-408-9|6-37-2327-2|10-65-587-1|10-57-566-4|10-65-413-7|10-65-404-2|10-65-587-2,10-65-404-4
371,0,0,0,1,1,10-60-2087-2|8-47-1322-1|8-47-1320-3|10-60-2087-1|5-31-1323-1|9-50-580-3|8-47-1307-1|8-44-688-2|1-16-944-1|10-60-2087-9|10-60-2087-11|1-20-2115-3|10-57-565-9|10-60-2087-7|8-44-1327-1,10-60-2087-9
372,0,0,0,0,0,10-55-1269-6|3-24-803-1|3-25-808-2|3-24-803-2|3-24-1857-1|8-48-828-5|3-24-803-3|3-24-800-1|3-24-1858-1|7-43-1270-2|3-24-1856-1|11-67-1269-5|3-24-799-1|6-35-1790-3|2-22-700-6,10-62-1269-6
373,1,1,1,1,1,10-58-559-3|2-22-700-6|10-58-559-2|2-21-557-2|2-21-561-3|10-58-560-3|2-21-561-2|5-30-668-2|10-58-560-4|2-21-564-3|10-58-559-7|9-51-582-4|8-47-1207-1|2-21-557-1|10-58-559-1,10-58-559-3
374,0,1,1,1,1,10-58-2033-1|10-59-2033-1|3-90-2033-1|1-87-661-1|2-21-2033-1|7-39-959-1|7-40-479-4|1-16-944-1|7-39-1797-1|10-94-2095-1|7-40-1797-1|7-40-1795-1|8-47-1320-3|12-71-765-1|7-39-1795-1,10-59-2033-1
375,1,1,1,1,1,10-94-2095-1|10-94-2097-1|5-31-469-4|10-94-2093-1|10-89-514-3|10-65-397-4|10-94-2232-1|10-88-932-1|5-28-514-3|11-66-736-1|3-24-1836-1|10-55-818-3|7-41-1210-1|1-16-1210-1|8-48-1210-1,10-94-2095-1
376,0,0,0,0,0,2-22-700-6|3-24-803-1|3-24-1858-1|2-21-594-2|4-27-1764-1|10-55-818-3|3-24-1858-2|3-25-1900-1|10-55-1269-6|3-24-803-2|3-25-808-2|3-24-800-2|8-48-828-5|10-65-397-4|10-61-1790-3,10-57-1270-3
377,1,1,1,1,1,10-94-2095-2|10-61-762-3|10-94-2232-2|10-94-2232-3|10-94-2097-2|6-38-763-2|10-94-2092-3|10-58-1697-1|5-31-2063-1|10-94-2091-2|10-62-1697-1|10-94-2098-2|3-90-1837-1|8-48-829-2|10-62-1276-4,10-94-2095-2
378,0,0,0,0,0,11-67-836-3|10-62-836-3|1-87-661-1|7-39-651-3|6-38-763-2|7-39-651-2|1-87-659-1|11-66-732-2|7-40-1809-1|7-39-1793-1|7-40-1811-2|7-40-1793-1|7-39-1793-2|7-39-1811-2|7-39-1809-1,10-62-837-3
379,1,1,1,1,1,10-57-1645-2|11-66-736-1|10-57-1285-2|10-58-559-2|10-57-1278-3|10-57-1291-1|2-23-751-3|10-57-433-3|7-39-570-1|7-41-569-2|10-65-425-3|11-66-734-1|1-16-782-2|10-57-1287-1|10-59-435-5,10-57-1645-2
